"county_fips","avg_download_mbps","avg_upload_mbps","avg_latency_ms","median_download_mbps","median_upload_mbps","total_tests","total_devices","n_tiles"
"28043",80.9761659436009,13.8561919739696,161.001084598698,80.999,10.0955,922,212,130
"28045",95.4742869565217,54.0577482401656,69.0654244306418,48.771,12.081,2415,776,322
"28047",131.31873763172,53.2005765315236,26.4146276120736,91.14,17.8605,11198,3276,1182
"28049",133.09953606708,68.8552561451871,28.1484033999541,79.768,13.6475,8706,2529,960
"28051",79.1877005988024,12.6430359281437,74.7544910179641,45.551,4.877,167,73,55
"28053",30.2334102564102,12.6458205128205,51.2179487179487,18.793,8.719,156,38,29
"28055",10.9361079136691,3.77896402877698,585.647482014389,8.4455,2.448,139,8,6
"28057",149.118124567474,105.636332179931,117.712802768166,76.514,20.794,289,88,60
"28059",126.996931882971,38.0760105026257,32.0496624156039,64.596,11.847,6665,2155,946
"28061",42.0863889908257,13.4330990825688,195.559633027523,16.692,2.893,545,169,129
"28063",24.9881684210526,3.57765263157895,432.778947368421,15.569,1.162,95,26,21
"28065",16.6037262443439,6.68343212669684,75.8257918552036,16.377,1.486,442,142,125
"28067",75.3590697565543,22.6400622659176,79.2172284644195,52.95,10.778,2136,638,461
"28069",14.1094310344828,4.33173275862069,307.741379310345,6.847,0.802,116,31,28
"28071",99.7452468272468,55.7872305102306,35.5431235431235,57.9555,9.6335,3861,1309,478
"28073",147.480877188029,57.0138198757764,42.7882552230378,88.387,11.901,3542,1056,485
"28075",95.8367305278701,12.1488309339239,46.343300110742,73.5975,10.782,2709,877,556
"28077",11.7362993197279,4.3101768707483,223.489795918367,9.13,1.892,147,68,51
"28079",27.3697335766423,4.27582116788321,73.9343065693431,19.3475,1.8865,274,105,76
"28081",98.5541860271115,38.6153695516163,47.3662148070907,75.675,10.362,4795,1527,687
"28083",52.2449681415929,7.4184778761062,42.2353982300885,46.315,7.448,1130,376,159
"28085",47.5957872628726,13.3054173441734,143.842818428184,15.84,3.353,738,290,199
"28087",123.087130901287,28.6324932045779,30.2614449213162,93.2655,15.39,2796,956,486
"28089",167.770914719511,131.85363166716,15.336093857833,148.5385,105.2625,10143,3041,828
"28091",17.5933770992366,8.40068091603053,173.227480916031,13.415,2.76,655,218,143
"28093",79.042125695217,27.1077385984427,106.82424916574,24.476,4.262,899,284,237
"28095",70.1684913207547,33.7195298113207,87.491320754717,31.12,3.728,1325,378,245
"28097",136.398159021407,34.9284464831804,78.1376146788991,119.343,16.7895,327,112,72
"28099",41.0415885714286,8.07943619047619,72.3961904761905,22.1145,2.7805,525,207,144
"28101",26.9823699186992,9.39823170731708,90.4024390243902,8.0225,0.943,738,231,166
"28103",12.4039375,2.4775744047619,448.306547619048,13.454,0.9875,336,72,52
"28105",110.488269653179,89.8989352601156,58.1560693641619,54.175,29.0125,3460,1070,334
"28107",124.021074959261,125.817483432917,44.0787615426399,148.7685,74.928,1841,517,320
"28109",110.397277570094,32.0387327102803,37.2369158878505,71.0605,10.756,2140,715,480
"28111",10.7183790322581,4.24379032258065,133.862903225806,6.317,0.8315,124,58,54
"28113",74.007017769003,16.6291174728529,88.1954590325765,35.365,7.339,1013,352,235
"28115",96.5971081322609,51.3357774798928,72.6899016979446,42.121,4.994,1119,336,232
"28117",123.543602399314,100.411081405313,35.1298200514139,137.278,100.855,2334,811,435
"28119",20.1594918032787,3.74888524590164,46.1475409836066,15.508,2.403,61,19,15
"28121",162.00347264476,99.8116888814184,23.7248508278007,116.002,22.641,11899,3394,1161
"28123",23.2659912087912,2.60635164835165,160.246153846154,9.479,1.053,455,149,109
"28125",24.5041443298969,8.87854639175258,32.2886597938144,14.658,1.504,97,33,23
"28127",27.352187032419,16.3282269326683,111.733167082294,9.3165,1.343,401,171,134
"28129",19.2046590909091,2.27372727272727,181.977272727273,10.3165,0.9225,264,106,98
"28131",90.1991753846154,57.3038292307692,64.5338461538462,29.8285,5.6375,650,201,134
"28133",50.039268852459,21.7497049180328,36.4098360655738,29.029,7.508,305,110,77
"28135",72.7329731903485,10.6131394101877,58.2064343163539,11.707,3.2,373,40,31
"28137",112.380335195531,67.5445273743017,106.202234636872,60.761,11.187,895,253,173
"28139",38.691045320197,13.8338916256158,97.392118226601,35.581,3.529,1015,252,193
"28141",46.4399076142132,3.89596446700508,77.3431472081218,20.343,2.9725,985,345,214
"28143",29.3125735294118,5.83228676470588,186.808823529412,15.729,4.523,136,42,32
"28145",100.558632681564,19.6050565642458,37.695530726257,53.738,5.547,1432,415,262
"28147",23.453993902439,6.86092073170732,275.182926829268,10.707,1.699,164,60,52
"28149",79.9858661387631,59.0675286576169,37.4204374057315,25.2175,4.889,2652,688,334
"28151",93.497686698718,20.7630016025641,40.8157051282051,44.625,17.305,1248,344,207
"28153",27.8601789215686,7.81097549019608,176.313725490196,13.494,1.723,408,153,118
"28155",25.4814948186529,12.617981865285,182.720207253886,15.313,1.809,386,91,76
"28157",24.1108187919463,2.09113422818792,416.134228187919,12.333,0.952,149,56,44
"28159",77.524453815261,47.4580120481928,56.6024096385542,34.398,4.6,498,157,99
"28161",63.3826125401929,7.21970257234727,52.604501607717,29.233,2.919,622,165,104
"28163",106.079047735618,12.8601774785802,53.9118727050184,39.6895,5.333,817,218,118
"29001",114.953628787879,16.1702878787879,31.3690476190476,100.457,15.883,924,246,101
"29003",141.293081598668,110.089225645296,47.2989175686928,102.041,50.95,1201,273,151
"29005",9.20387878787879,0.915515151515152,49.3030303030303,10.412,0.6465,33,11,6
"29007",123.249704262877,85.8036074600355,43.0346358792185,29.429,7.687,1126,244,151
"29009",86.1464503002002,47.2116584389593,67.9613075383589,22.9455,5.6505,1499,512,338
"29011",21.4117165605096,9.32683757961784,116.464968152866,9.385,2.563,314,96,74
"29013",77.7544151898734,21.2347696202532,77.3949367088608,18.119,3.7145,395,92,82
"29015",54.5326349534643,49.2913009307136,78.1406411582213,15.331,4.54,967,278,223
"29017",12.9371650485437,4.47414077669903,209.621359223301,10.403,1.286,206,61,51
"29019",95.168483127277,36.5272624977603,32.2463118915368,64.8245,12.7645,16743,4395,1308
"29021",170.466595246066,26.8063163709407,17.8670907264814,143.011,24.029,5974,1648,495
"29023",93.6817177726927,13.0860057208238,64.4176201372998,35.5635,7.4735,2622,803,442
"29025",14.9163166666667,3.42715833333333,101.441666666667,16.788,2.04,120,35,27
"29027",127.42277106383,83.7968770212766,19.5029787234043,81.678,53.889,2350,678,415
"29029",70.3230304621848,38.9647073829532,60.7744597839136,54.023,10.694,6664,2078,899
"29031",109.185391081081,15.9274413513513,43.9867567567568,73.9705,10.909,3700,1213,518
"29033",58.6942530864197,23.5770802469136,42.783950617284,27.032,5.131,162,76,43
"29035",14.9375988700565,5.3444011299435,138.946327683616,11.0325,2.2905,354,124,84
"29037",101.906132466814,39.2410879424779,48.6468473451327,34.924,7.632,3616,1134,587
"29039",52.3291574468085,9.97806808510639,108.357446808511,26.523,5.094,235,104,81
"29041",85.8031,76.5107714285714,35.247619047619,75.6025,71.5225,210,95,66
"29043",138.3615653926,31.3575392599829,33.0244230064721,41.101,15.224,8189,2163,845
"29045",25.9269210526316,31.1514210526316,180.921052631579,12.349,1.377,38,20,17
"29047",158.339983248116,85.7211932857913,25.2014935414424,133.467,39.907,14864,4046,1275
"29049",132.743575609756,141.241895121951,22.1207317073171,99.12,91.362,820,215,131
"29051",68.6110570442215,25.7890642774947,50.7601512411639,28.418,5.827,6083,1508,621
"29053",101.709731466227,81.1024118616145,18.4481054365733,75.318,42.676,607,201,129
"29055",44.429822319202,11.908349127182,67.6708229426434,15.642,2.9785,1604,477,348
"29057",31.2716554054054,4.82333783783784,197.222972972973,13.7925,2.044,148,60,50
"29059",15.7128731117825,8.17476435045317,101.341389728097,7.5355,1.5155,331,119,100
"29061",37.4506720867209,7.52509214092141,60.5636856368564,19.016,2.817,369,96,76
"29063",105.40248255814,92.4776976744186,34.8779069767442,100.308,60.2545,172,62,52
"29065",42.6915779816514,5.68258868501529,323.640672782875,22.129,4.609,654,157,113
"29067",16.22484870317,4.86478242074928,416.292507204611,6.6465,1.197,694,94,84
"29069",113.313250344828,57.1444627586207,23.9648275862069,91.313,21.611,1450,432,245
"29071",90.9301749377593,22.8374602489626,50.4182572614108,34.816,7.2265,6025,1651,892
"29073",51.0587874892888,42.799382176521,50.675235646958,12.544,1.636,1167,339,203
"29075",68.6958443113773,65.2093293413174,40.2754491017964,25.34,10.124,167,65,45
"29077",88.4708666321512,29.9087871084649,36.5841056173958,52.127,13.436,19315,5344,1757
"29079",61.3535443786982,58.0992781065089,26.6449704142012,41.7865,36.754,169,57,44
"29081",93.29454,65.82533,26.67,44.479,24.1995,200,66,52
"29083",43.0958376534788,8.58755525238745,71.6725784447476,17.6155,4.094,733,276,204
"29085",14.4962125,2.7723375,231.4375,9.47,2.0205,80,47,36
"29087",8.13294117647059,0.492705882352941,50.0588235294118,8.1205,0.48,17,4,2
"29089",100.128813953488,42.0018720930233,168.476744186047,13.377,2.736,172,72,57
"29091",60.4998460704607,7.1858894308943,58.7837398373984,14.625,3.064,1845,484,314
"29093",97.2252018072289,16.0666596385542,71.6385542168675,13.33,3.8375,332,126,82
"29095",168.311165867093,103.399339729922,20.5408226723525,126.69,36.165,22512,6795,2321
"29097",101.091403419593,20.1790760936537,36.9534812076402,69.3575,9.785,6492,1951,798
"29099",136.0266515132,32.3416386349002,36.218609143593,100.578,10.964,15530,4058,1476
"29101",86.3610486111111,12.5121319444445,71.4704861111111,35.072,5.936,1728,568,305
"29103",30.0035263157895,9.47,296.631578947368,28.0305,4.5075,19,12,12
"29105",54.9033896226415,7.45974245283019,61.233962264151,14.4005,2.2,1060,410,268
"29107",20.1773901345291,4.1815201793722,122.020179372197,9.4715,0.896,446,170,136
"29109",117.612351216814,24.9279878318584,58.0630530973451,30.5045,6.9475,1808,507,298
"29111",34.6088363636364,12.0150909090909,59.3272727272727,23.737,4.444,55,22,18
"29113",87.4746133149361,26.3980596757503,73.5432907899276,23.783,4.205,2899,808,471
"29115",113.571093065693,108.753989051095,18.021897810219,81.8695,78.748,548,184,108
"29117",50.0434578313253,12.6281064257028,51.6566265060241,34.669,6.817,498,109,63
"29119",24.8406867030965,8.42566484517304,129.018214936248,9.355,0.899,549,101,82
"29121",110.526031716418,120.286154850746,12.009328358209,84.908,92.033,536,204,133
"29123",92.4945182926829,8.35358231707317,73.5853658536585,31.511,5.118,328,103,68
"29125",8.24233766233766,2.56552813852814,93.3290043290043,4.173,1.565,231,103,80
"29127",98.0805814606741,14.9167598314607,31.7261235955056,52.288,9.707,712,211,121
"29129",74.77646,78.0945,13.92,43.711,41.561,50,19,13
"29131",79.3804192751235,9.65904777594728,97.6087314662274,41.561,8.319,1214,369,218
"29133",100.308151335312,39.1754955489614,33.3115727002967,91.338,11.372,337,116,72
"29135",106.296915107914,104.795682014388,8.92661870503597,83.755,82.412,695,263,141
"29137",51.208393382353,9.377875,225.742647058824,27.467,5.807,272,62,47
"29139",59.2245486486487,33.3540216216216,70.4756756756757,54.091,10.657,370,103,81
"29141",85.2302849264706,71.7662389705881,32.4087009803922,71.6695,59.9195,1632,567,328
"29143",96.4643208154506,37.3571158798283,46.3980686695279,92.444,11.414,932,266,152
"29145",79.3521341419907,14.6738968961827,50.4109882268998,34.421,5.364,2803,703,375
"29147",144.847283272283,66.3818571428571,15.9474969474969,103.829,52.541,819,254,112
"29149",39.5765789473684,8.51508421052632,138.473684210526,12.903,2.622,95,55,47
"29151",18.6945950668037,3.58179547790339,61.2137718396711,5.182,1.818,973,264,201
"29153",11.7122040816327,6.0923537414966,190.843537414966,8.174,1.302,147,74,40
"29155",89.6465290763968,61.6584503990878,63.648802736602,52.512,17.162,877,236,146
"29157",61.9875357917571,12.2863947939262,120.216919739696,18.882,4.1205,461,138,92
"29159",95.3465409836066,10.3716516393443,65.0054644808743,52.071,9.667,732,257,131
"29161",68.8145017094017,9.18306752136752,36.4004273504273,33.407,5.196,2340,782,403
"29163",42.5703568627451,7.49254117647059,210.81568627451,14.239,4.714,255,105,80
"29165",134.829810327456,66.6173604534004,32.3107052896725,117.014,18.934,7940,2100,653
"29167",30.9808775800712,11.3036128113879,29.7907473309609,24.518,3.7945,1405,449,278
"29169",62.950827092511,15.4276424375918,60.0532305433186,27.757,4.72,2724,803,403
"29171",154.7925,181.3111,2.7,85.07,72.002,10,6,5
"29173",48.5648583877996,10.6749825708061,23.6949891067538,35.3585,10.3425,459,105,90
"29175",127.249974068071,91.1190405186386,62.4716369529984,68.999,20.266,1234,346,179
"29177",106.99019602649,48.0763761589404,66.958940397351,26.3095,4.6835,755,185,108
"29179",20.6618138297872,3.96192021276596,97.2446808510638,12.0185,1.446,188,64,46
"29181",28.4536294416244,8.09154822335025,81.8730964467005,22.277,1.823,394,173,135
"29183",131.679185781927,30.6988012252317,16.9749343625878,116.6205,11.3315,44563,10943,2142
"29185",11.4087590361446,2.40379518072289,206.855421686747,9.611,1.527,83,29,27
"29186",53.3080844827586,5.29425,63.9724137931034,8.34,2.17,580,163,99
"29187",119.315545338442,28.4187139208174,67.7871434653044,70.536,10.311,2349,718,371
"29189",137.967052401747,48.5548615208093,17.2508800463417,122.815,13.907,89768,22804,4231
"29195",41.5948499234303,106.23380704441,19.4150076569678,22.6585,42.4685,653,160,76
"29197",15.081,1.2885,474.25,10.572,0.851,4,3,3
"29199",83.312,64.676,15,83.312,64.676,4,1,1
"29201",115.338171524664,64.4549551569506,32.9461883408072,92.156,16.47,1784,559,316
"29203",9.65803351955307,2.80496648044693,350.608938547486,8.9575,0.8075,179,71,50
"29205",136.989958677686,96.3965123966942,35.5619834710744,25.309,8.6005,121,39,32
"29207",116.162050209205,50.4825219665272,31.3671548117155,97.555,27.084,1912,573,303
"29209",32.2418032591415,7.13843044515104,88.558426073132,11.715,1.537,2516,937,515
"29211",37.006011235955,18.8726966292135,60.9775280898876,27.6105,10.023,89,48,38
"29213",111.762337639966,21.7637134654034,33.1458512776342,56.01,16.748,3483,1433,533
"29215",59.2754409638554,6.29162891566265,133.098795180723,9.056,0.908,415,127,110
"29217",65.0622294617564,7.86757223796034,81.6543909348442,37.26,5.54,353,136,93
"29219",60.4127892540428,9.52010432968179,52.8069900886802,20.1475,2.011,1917,611,382
"29221",17.3923857315599,6.87398669891173,124.394195888755,9.744,1.349,827,223,170
"29223",21.5473301127214,4.87639130434783,85.487922705314,16.061,2.0195,621,200,152
"29225",61.3699542395693,13.211201884253,60.9495289367429,10.679,1.535,1486,423,273
"29227",19.498,4.504,78.5,19.498,4.504,2,2,2
"29229",28.7933243243243,4.62638996138996,61.2277992277992,8.361,1.507,259,86,68
"29510",162.080724256951,85.1922564397571,12.486928731224,146.893,42.558,15645,4518,611
"30001",72.091,9.84459310344828,42.7931034482759,18.691,6.474,290,107,71
"30003",18.0002154471545,10.895487804878,38.2682926829268,14.474,4.552,246,93,61
"30005",33.3865697674419,25.4741511627907,31.9418604651163,31.307,9.935,86,35,27
"30007",23.7810357142857,6.01384523809524,209.821428571429,8.225,4.919,84,48,37
"30009",21.7718724035608,5.69243471810089,61.2700296735905,14.483,4.078,674,153,107
"30011",28.1218,3.06966666666667,12.0666666666667,18.406,2.7435,15,5,4
"30013",95.9474072345391,14.8699985414236,24.75991831972,44.106,11.055,3428,978,485
"30015",25.1335411764706,12.6446470588235,56.5294117647059,23.8925,9.055,85,34,28
"30017",68.5655217391304,24.3316695652174,40.3565217391304,57.3555,43.2875,115,39,30
"30019",93.9109375,96.50840625,5.5,61.6255,71.1095,32,12,8
"30021",71.1619021276596,48.2804936170213,59.7744680851064,44.2175,41.745,235,63,40
"30023",49.9626428571428,9.33021875,147.017857142857,16.356,3.419,224,100,61
"30025",48.2974081632653,117.522142857143,29.1836734693878,40.2675,70.6405,49,13,10
"30027",66.2765042735043,37.7089316239316,59.9401709401709,35.155,26.358,117,63,46
"30029",69.0536544771969,13.8415521412681,41.2997775305895,27.752,7.705,7192,2342,1251
"30031",77.6962575757577,26.4684182162535,38.1503099173554,43.537,10.792,5808,2162,907
"30033",2.428,1.014,71,2.428,1.014,2,1,1
"30035",83.3330217391304,13.3710434782609,43.1521739130435,72.8025,11.332,46,27,18
"30037",21.6016666666667,43.3073333333333,38.6666666666667,29.197,55.173,3,3,3
"30039",12.2361373626374,5.67298351648352,105.115384615385,6.514,2.41,182,60,51
"30041",82.21552259887,12.6062203389831,30.8333333333333,49.446,10.769,354,124,82
"30043",32.2203805496829,12.1252875264271,105.775898520085,14.406,5.918,473,156,129
"30045",25.31205,17.6523375,89.95,23.4395,13.583,80,26,24
"30047",54.8593502084574,10.8091447290054,50.6622989874926,19.226,3.268,1679,629,447
"30049",63.9771703910615,17.0987960893855,53.474461292897,32.6005,10.003,2506,822,498
"30051",20.269641025641,13.1043846153846,27.7692307692308,17.267,9.699,39,7,5
"30053",40.0284446397188,20.2539455184534,121.409490333919,18.2725,2.9425,569,169,114
"30055",33.8194166666667,111.8415,45.3333333333333,6.065,0.904,12,7,7
"30057",27.8814407294833,24.1749513677812,38.5258358662614,20.24,9.058,329,145,91
"30059",14.7443333333333,6.67635185185185,94.1666666666667,12.123,3.017,54,28,19
"30061",12.2360217391304,1.85610869565217,51.2391304347826,10.9515,1.5195,46,29,26
"30063",76.5293930107527,13.7801440860215,32.4636200716846,51.45,10.446,5580,1866,799
"30065",13.5932558139535,42.4573255813953,109.279069767442,16.051,18.376,43,15,13
"30067",32.1151185840708,9.08242389380531,70.9300884955752,11.481,4.339,1130,416,233
"30069",73.274,148.16,33,73.274,148.16,1,1,1
"30071",16.1248157894737,3.0785,93.921052631579,7.2995,1.75,38,17,16
"30073",16.7147971014493,8.96055072463768,41.6811594202899,13.061,5.229,69,20,13
"30075",20.2355555555556,4.19083333333333,64.1666666666667,14.635,0.981,18,6,5
"30077",33.706920502092,12.9286108786611,68.1548117154812,19.489,5.801,239,76,55
"30079",32.4769,36.3934,34.7,40.227,55.195,10,6,4
"30081",34.7366814229249,8.35269802371541,125.586561264822,15.928,6.81,2530,654,477
"30083",117.472315789474,61.3336315789473,62.7719298245614,65.421,52.341,114,54,44
"30085",33.6631851851852,29.5344259259259,9.75925925925926,26.5845,13.2845,54,25,18
"30087",21.7263012820513,9.57177564102564,56.8846153846154,18.373,5.461,156,39,37
"30089",15.7799726688103,6.50637620578778,52.5225080385852,9.9605,1.865,622,198,146
"30091",37.6044565217391,24.3191956521739,21.6521739130435,9.909,2.892,46,31,25
"30093",84.621098765432,10.5882705761317,47.6388888888889,41.402,9.1255,972,315,152
"30095",96.9971558441558,18.756,63.5974025974026,40.029,8.157,77,47,37
"30097",33.535536231884,10.4077246376812,87.8840579710145,20.717,6.464,69,35,31
"30099",46.857921875,43.334375,43.734375,23.703,24.469,64,33,29
"30101",32.6574230769231,24.9304230769231,30.9615384615385,23.0265,14.478,26,19,12
"30103",29.7082,10.86172,9.76,29.768,10.973,25,5,2
"30105",34.4833144329897,25.0721701030928,23.7989690721649,13.545,3.012,194,59,41
"30107",23.7138444444444,32.2623333333333,45.5111111111111,13.7615,6.119,45,19,14
"30111",90.8025913284132,14.5577138376384,18.5167896678967,71.321,10.911,5420,1877,775
"31001",120.770197530864,74.9922187928669,28.5617283950617,78.762,14.207,1458,488,223
"31003",20.8693090128755,8.35115021459228,71.0429184549356,16.558,4.281,233,60,41
"31005",13.118,0.936,36,13.118,0.936,3,2,1
"31007",12.8245,2.1815,31,12.8245,2.1815,2,2,2
"31009",10.935,1.4505,28.5,10.935,1.4505,2,2,2
"31011",24.4742058047493,5.6,33.0844327176781,11.188,4.891,379,129,87
"31013",109.213290909091,109.894727272727,17.0109090909091,64.68,65.034,275,74,45
"31015",48.914,11.099,11,48.914,11.099,1,1,1
"31017",18.8239230769231,7.39338461538462,30.0769230769231,18.812,7.572,13,5,4
"31019",120.04617051659,15.3627186056279,14.9781604367913,83.85,10.5055,2381,708,270
"31021",22.0743286713287,5.35914335664336,66.2832167832168,18.9735,3.9935,286,64,44
"31023",46.2536011560694,6.84134104046243,43.7398843930636,26.179,4.515,173,73,57
"31025",61.752015037594,29.7294729323309,32.596992481203,21.588,2.996,1330,487,288
"31027",37.952544117647,22.8960882352941,34.4852941176471,29.604,6.743,136,65,53
"31029",147.842593220339,121.303471186441,11.3966101694915,98.391,79.4745,295,99,36
"31031",13.3317747747748,4.8041981981982,52.4594594594595,9.734,2.119,111,49,33
"31033",67.2074263565891,11.2966143410853,31.6220930232558,26.295,10.802,516,129,75
"31035",36.5089458483755,12.6332346570397,29.3285198555957,28.2545,5.1725,277,91,64
"31037",31.024296969697,5.06656161616162,30.2,28.092,3.604,495,90,37
"31039",69.7723340857788,35.7359638826185,29.8871331828442,22.622,3.066,443,149,109
"31041",22.870576433121,3.32149044585987,72.0987261146497,15.3455,1.8025,314,87,66
"31043",108.697779069767,29.0998473837209,20.5232558139535,83.942,14.25,688,197,83
"31045",38.4513208955224,8.8900895522388,41.3358208955224,41.653,5.8335,134,56,32
"31047",81.5568661971831,32.8779802816902,21.9478873239437,34.326,10.414,710,243,143
"31049",29.7798157894737,29.189052631579,43.6710526315789,13.395,3.226,76,24,21
"31051",21.52849,3.96905,43.84,21.649,3.176,100,44,30
"31053",82.168603030303,9.46347348484849,50.2280303030303,39.887,6.163,1320,380,175
"31055",118.450548836826,24.9143960292581,12.6096628719133,108.257,13.87,36366,9234,2102
"31057",28.4259285714286,22.3290714285714,10.9642857142857,22.622,22.9575,56,21,18
"31059",48.8631651376147,17.869504587156,19.5596330275229,40.4265,13.2385,109,43,26
"31061",29.0558032786885,25.4970819672131,45.8196721311475,16.107,2.749,122,36,25
"31063",14.0495833333333,5.38563888888889,38.7222222222222,9.617,1.912,36,22,20
"31065",58.9996199261993,84.0597453874539,15.6512915129151,26.957,21.666,542,113,49
"31067",76.553056122449,35.1256364795918,34.2767857142857,30.5865,9.0995,784,279,156
"31069",11.1386,3.18288888888889,42.0666666666667,7.6885,3.5225,45,5,4
"31071",20.9696,3.9074,19.96,8.568,4.36,25,10,9
"31073",68.1858,8.23991428571429,23.847619047619,63.923,9.2955,105,34,22
"31075",19.85675,2.674375,37.875,20.3265,3.304,8,6,4
"31077",14.0496263736264,4.56868131868132,30.1538461538462,12.576,1.929,91,36,29
"31079",109.308224055349,12.8499675359234,19.4560936668441,86.345,10.5605,1879,507,254
"31081",72.4800082474227,39.1168,7.22268041237113,29.808,14.861,485,145,83
"31083",65.4228352941176,39.8351176470588,87.4941176470588,17.532,3.1485,85,30,22
"31085",16.616,1.89616666666667,133.166666666667,16.309,1.353,6,5,5
"31087",16.6424128440367,3.21707339449541,25.1743119266055,11.116,2.2055,109,33,26
"31089",18.7696881313131,9.1326654040404,53.6439393939394,13.39,6.43,792,172,114
"31091",13.3858,4.77203333333333,40.1333333333333,10.705,5.362,30,16,14
"31093",45.7430214285714,5.71260714285714,64.2357142857143,14.211,2.263,140,40,37
"31095",35.7404514563107,21.1505097087379,89.5121359223301,18.292,3.192,412,97,65
"31097",59.5448936170213,6.66855319148936,40.5212765957447,25.91,3.032,94,38,28
"31099",87.03,18.1890743801653,17.5206611570248,35.8965,9.957,121,48,30
"31101",39.7885129682997,32.2221469740634,44.4149855907781,14.6785,9.29,347,139,84
"31103",0.448,22.096,12,0.448,22.096,1,1,1
"31105",89.2718581560284,11.1872695035461,25.3617021276596,39.857,10.597,141,20,15
"31107",18.1191733067729,3.05572908366534,43.2410358565737,14.3285,1.6575,502,89,56
"31109",153.822638727572,101.625861705816,19.8751841899974,121.257,56.3575,23074,6676,1516
"31111",108.739557180851,51.1395073138298,22.4767287234043,55.605,11.158,1504,363,205
"31113",33.0353333333333,4.87466666666667,19.3333333333333,30.411,3.058,3,3,3
"31115",21.6643636363636,6.76354545454545,21.7272727272727,16.217,5.833,11,6,6
"31117",46.067,2.785,21,46.067,2.785,1,1,1
"31119",82.928194017094,16.8307213675214,24.9307692307692,53.08,10.832,1170,380,175
"31121",49.7083717948718,12.5108882783883,60.9432234432234,26.4915,4.1875,546,110,72
"31123",46.7595795454545,24.3133409090909,68.6477272727273,47.2725,8.948,88,35,26
"31125",29.1850973451327,5.57203539823009,47.5575221238938,13.685,4.6205,113,43,30
"31127",66.7192857142857,9.86886363636364,50.2532467532468,42.18,8.905,154,67,37
"31129",75.1720319148936,57.369,27.2872340425532,35.152,15.348,94,55,41
"31131",46.6121134185303,9.03847923322684,32.8897763578275,23.4325,4.346,626,175,112
"31133",50.5826,10.106425,21.825,19.8885,5.7265,40,18,14
"31135",27.3774267782427,4.15730962343096,36.4728033472803,12.774,2.466,239,76,48
"31137",78.3771754385965,11.1865394736842,53.2675438596491,49.5695,10.4715,228,88,50
"31139",56.783980952381,13.0749904761905,107.442857142857,16.127,5.045,210,71,54
"31141",56.0220671641791,9.34280373134329,52.0291044776119,36.536,8.077,1340,375,202
"31143",22.6385327380952,5.03290476190476,48.5535714285714,17.834,3.663,336,82,51
"31145",56.1533390070922,12.2880709219858,23.9347517730496,40.218,9.391,705,252,87
"31147",65.4515033557047,9.64500671140939,27.2885906040268,52.234,9.772,149,67,37
"31149",33.6480888888889,24.4502444444444,25.6666666666667,10.641,9.261,45,21,17
"31151",79.8052664907652,38.9720316622691,29.5013192612137,38.471,8.3465,379,152,84
"31153",118.883235805589,21.1403586504162,13.7647146254459,106.494,12.199,13456,3462,892
"31155",55.601588762215,20.7029739413681,71.8159609120521,24.377,4.335,1228,407,238
"31157",113.357055608821,63.3403087248322,22.0699904122723,45.077,11.379,1043,335,209
"31159",55.6103453981386,12.7487921406412,31.1758014477766,43.27,9.2935,967,273,130
"31161",29.4947299270073,2.37161313868613,43.5693430656934,17.292,1.987,274,53,33
"31163",32.6487391304348,8.89186956521739,46.4347826086956,15.2605,9.3345,23,12,10
"31165",17.53145,4.5711,52.3,12.1265,4.977,20,2,2
"31167",43.2638142076503,12.3580109289617,38.3661202185792,19.044,10.13,183,59,39
"31169",31.5678745247148,20.5542775665399,82.8631178707224,23.519,2.737,263,64,51
"31171",9.59533333333333,4.16883333333333,45.25,7.5445,1.105,12,9,8
"31173",22.9243588516746,6.81389473684211,15.866028708134,15.504,3.472,209,70,46
"31175",61.0198085106383,6.78185106382979,42.6595744680851,46.143,8.464,47,12,9
"31177",28.3962365204889,15.0544672897196,34.5744069015097,15.716,3.3015,1391,416,238
"31179",52.4866755555556,15.9112044444444,43.5866666666667,37.03,9.776,225,97,54
"31181",46.6764888888889,41.4680555555556,47.4444444444444,32.2865,12.9695,90,33,24
"31183",12.5734444444444,3.38405555555556,37.7222222222222,19.95,1.928,18,5,5
"31185",110.959283333333,57.0782142857143,31.7142857142857,82.51,12.371,420,171,89
"32001",109.413969178082,35.4659400684932,24.8030821917808,71.6845,11.619,584,176,114
"32003",131.634947225417,30.9171454453366,14.5203701554273,120.316,15.936,189542,47447,5186
"32005",89.6556071521797,12.2992427564605,27.2124771600104,68.8685,11.1275,3831,1198,478
"32007",28.4346606182796,9.15789952956988,33.7795698924731,15.6775,3.5815,2976,796,310
"32009",13.2253846153846,7.92430769230769,28.2307692307692,13.836,8.127,13,10,8
"32011",34.2634411764706,10.4845441176471,34.1617647058824,16.2205,7.298,68,10,8
"32013",23.1220516014235,4.88523220640569,38.614768683274,12.913,4.624,1124,222,89
"32015",10.537125,2.530375,48.15,10.009,0.89,80,39,23
"32017",14.8811055276382,7.34337688442211,119.866834170854,10.931,3.1595,398,92,64
"32019",116.855574116306,44.4912223489167,29.0347776510832,54.723,10.748,1754,515,289
"32021",121.52556097561,11.3374756097561,91.0731707317073,18.8655,10.29,82,28,16
"32023",78.9055074766355,22.3444308411215,44.5299065420561,21.0645,5.463,1070,253,168
"32027",11.1754330218069,7.03190342679128,40.1121495327103,9.2545,2.189,321,97,60
