FIPS,GEO_ID,NAME,B19013_001E
21225,0500000US21225,"Union County, Kentucky",49812
21227,0500000US21227,"Warren County, Kentucky",54325
21229,0500000US21229,"Washington County, Kentucky",55321
21231,0500000US21231,"Wayne County, Kentucky",37678
21233,0500000US21233,"Webster County, Kentucky",44540
21235,0500000US21235,"Whitley County, Kentucky",39258
21237,0500000US21237,"Wolfe County, Kentucky",22292
21239,0500000US21239,"Woodford County, Kentucky",66442
22001,0500000US22001,"Acadia Parish, Louisiana",44412
22003,0500000US22003,"Allen Parish, Louisiana",48328
22005,0500000US22005,"Ascension Parish, Louisiana",82594
22007,0500000US22007,"Assumption Parish, Louisiana",44742
22009,0500000US22009,"Avoyelles Parish, Louisiana",35530
22011,0500000US22011,"Beauregard Parish, Louisiana",49256
22013,0500000US22013,"Bienville Parish, Louisiana",27815
22015,0500000US22015,"Bossier Parish, Louisiana",55448
22017,0500000US22017,"Caddo Parish, Louisiana",42003
22019,0500000US22019,"Calcasieu Parish, Louisiana",52866
22021,0500000US22021,"Caldwell Parish, Louisiana",40690
22023,0500000US22023,"Cameron Parish, Louisiana",56902
22025,0500000US22025,"Catahoula Parish, Louisiana",40973
22027,0500000US22027,"Claiborne Parish, Louisiana",26849
22029,0500000US22029,"Concordia Parish, Louisiana",36294
22031,0500000US22031,"De Soto Parish, Louisiana",44436
22033,0500000US22033,"East Baton Rouge Parish, Louisiana",56076
22035,0500000US22035,"East Carroll Parish, Louisiana",24551
22037,0500000US22037,"East Feliciana Parish, Louisiana",54187
22039,0500000US22039,"Evangeline Parish, Louisiana",31427
22041,0500000US22041,"Franklin Parish, Louisiana",35759
22043,0500000US22043,"Grant Parish, Louisiana",51449
22045,0500000US22045,"Iberia Parish, Louisiana",50602
22047,0500000US22047,"Iberville Parish, Louisiana",49539
22049,0500000US22049,"Jackson Parish, Louisiana",41760
22051,0500000US22051,"Jefferson Parish, Louisiana",54825
22053,0500000US22053,"Jefferson Davis Parish, Louisiana",42716
22055,0500000US22055,"Lafayette Parish, Louisiana",58761
22057,0500000US22057,"Lafourche Parish, Louisiana",54530
22059,0500000US22059,"LaSalle Parish, Louisiana",51141
22061,0500000US22061,"Lincoln Parish, Louisiana",36496
22063,0500000US22063,"Livingston Parish, Louisiana",67365
22065,0500000US22065,"Madison Parish, Louisiana",32585
22067,0500000US22067,"Morehouse Parish, Louisiana",33780
22069,0500000US22069,"Natchitoches Parish, Louisiana",30625
22071,0500000US22071,"Orleans Parish, Louisiana",43258
22073,0500000US22073,"Ouachita Parish, Louisiana",44934
22075,0500000US22075,"Plaquemines Parish, Louisiana",65234
22077,0500000US22077,"Pointe Coupee Parish, Louisiana",44201
22079,0500000US22079,"Rapides Parish, Louisiana",48013
22081,0500000US22081,"Red River Parish, Louisiana",33817
22083,0500000US22083,"Richland Parish, Louisiana",40491
22085,0500000US22085,"Sabine Parish, Louisiana",39755
22087,0500000US22087,"St. Bernard Parish, Louisiana",47873
22089,0500000US22089,"St. Charles Parish, Louisiana",68113
22091,0500000US22091,"St. Helena Parish, Louisiana",45063
22093,0500000US22093,"St. James Parish, Louisiana",53209
22095,0500000US22095,"St. John the Baptist Parish, Louisiana",55429
22097,0500000US22097,"St. Landry Parish, Louisiana",40859
22099,0500000US22099,"St. Martin Parish, Louisiana",48884
22101,0500000US22101,"St. Mary Parish, Louisiana",40218
22103,0500000US22103,"St. Tammany Parish, Louisiana",70730
22105,0500000US22105,"Tangipahoa Parish, Louisiana",48745
22107,0500000US22107,"Tensas Parish, Louisiana",29767
22109,0500000US22109,"Terrebonne Parish, Louisiana",52224
22111,0500000US22111,"Union Parish, Louisiana",45094
22113,0500000US22113,"Vermilion Parish, Louisiana",52219
22115,0500000US22115,"Vernon Parish, Louisiana",50267
22117,0500000US22117,"Washington Parish, Louisiana",39185
22119,0500000US22119,"Webster Parish, Louisiana",30324
22121,0500000US22121,"West Baton Rouge Parish, Louisiana",67813
22123,0500000US22123,"West Carroll Parish, Louisiana",42545
22125,0500000US22125,"West Feliciana Parish, Louisiana",59688
22127,0500000US22127,"Winn Parish, Louisiana",37764
23001,0500000US23001,"Androscoggin County, Maine",55002
23003,0500000US23003,"Aroostook County, Maine",43791
23005,0500000US23005,"Cumberland County, Maine",76014
23007,0500000US23007,"Franklin County, Maine",51630
23009,0500000US23009,"Hancock County, Maine",58345
23011,0500000US23011,"Kennebec County, Maine",55368
23013,0500000US23013,"Knox County, Maine",57794
23015,0500000US23015,"Lincoln County, Maine",58125
23017,0500000US23017,"Oxford County, Maine",49761
23019,0500000US23019,"Penobscot County, Maine",52128
23021,0500000US23021,"Piscataquis County, Maine",42083
23023,0500000US23023,"Sagadahoc County, Maine",68039
23025,0500000US23025,"Somerset County, Maine",45382
23027,0500000US23027,"Waldo County, Maine",58034
23029,0500000US23029,"Washington County, Maine",44847
23031,0500000US23031,"York County, Maine",68932
24001,0500000US24001,"Allegany County, Maryland",49449
24003,0500000US24003,"Anne Arundel County, Maryland",103225
24005,0500000US24005,"Baltimore County, Maryland",78724
24009,0500000US24009,"Calvert County, Maryland",112696
24011,0500000US24011,"Caroline County, Maryland",59042
24013,0500000US24013,"Carroll County, Maryland",99569
24015,0500000US24015,"Cecil County, Maryland",79415
24017,0500000US24017,"Charles County, Maryland",103678
24019,0500000US24019,"Dorchester County, Maryland",52799
24021,0500000US24021,"Frederick County, Maryland",100685
24023,0500000US24023,"Garrett County, Maryland",54542
24025,0500000US24025,"Harford County, Maryland",94003
24027,0500000US24027,"Howard County, Maryland",124042
24029,0500000US24029,"Kent County, Maryland",60208
24031,0500000US24031,"Montgomery County, Maryland",111812
24033,0500000US24033,"Prince George's County, Maryland",86994
24035,0500000US24035,"Queen Anne's County, Maryland",96467
24037,0500000US24037,"St. Mary's County, Maryland",95864
24039,0500000US24039,"Somerset County, Maryland",44980
24041,0500000US24041,"Talbot County, Maryland",73102
24043,0500000US24043,"Washington County, Maryland",63510
24045,0500000US24045,"Wicomico County, Maryland",60366
24047,0500000US24047,"Worcester County, Maryland",65396
24510,0500000US24510,"Baltimore city, Maryland",52164
25001,0500000US25001,"Barnstable County, Massachusetts",76863
25003,0500000US25003,"Berkshire County, Massachusetts",62166
25005,0500000US25005,"Bristol County, Massachusetts",71450
25007,0500000US25007,"Dukes County, Massachusetts",77318
25009,0500000US25009,"Essex County, Massachusetts",82225
25011,0500000US25011,"Franklin County, Massachusetts",61198
25013,0500000US25013,"Hampden County, Massachusetts",57623
25015,0500000US25015,"Hampshire County, Massachusetts",73518
25017,0500000US25017,"Middlesex County, Massachusetts",106202
25019,0500000US25019,"Nantucket County, Massachusetts",112306
25021,0500000US25021,"Norfolk County, Massachusetts",105320
25023,0500000US25023,"Plymouth County, Massachusetts",92906
25025,0500000US25025,"Suffolk County, Massachusetts",74881
25027,0500000US25027,"Worcester County, Massachusetts",77155
26001,0500000US26001,"Alcona County, Michigan",43341
26003,0500000US26003,"Alger County, Michigan",45184
26005,0500000US26005,"Allegan County, Michigan",65071
26007,0500000US26007,"Alpena County, Michigan",42603
26009,0500000US26009,"Antrim County, Michigan",57256
26011,0500000US26011,"Arenac County, Michigan",45679
26013,0500000US26013,"Baraga County, Michigan",46581
26015,0500000US26015,"Barry County, Michigan",65557
26017,0500000US26017,"Bay County, Michigan",48290
26019,0500000US26019,"Benzie County, Michigan",64257
26021,0500000US26021,"Berrien County, Michigan",52500
26023,0500000US26023,"Branch County, Michigan",52782
26025,0500000US26025,"Calhoun County, Michigan",50219
26027,0500000US26027,"Cass County, Michigan",57514
26029,0500000US26029,"Charlevoix County, Michigan",60433
26031,0500000US26031,"Cheboygan County, Michigan",49624
26033,0500000US26033,"Chippewa County, Michigan",50454
26035,0500000US26035,"Clare County, Michigan",41163
26037,0500000US26037,"Clinton County, Michigan",72490
26039,0500000US26039,"Crawford County, Michigan",49987
26041,0500000US26041,"Delta County, Michigan",47008
26043,0500000US26043,"Dickinson County, Michigan",51704
26045,0500000US26045,"Eaton County, Michigan",67440
26047,0500000US26047,"Emmet County, Michigan",55947
26049,0500000US26049,"Genesee County, Michigan",50269
26051,0500000US26051,"Gladwin County, Michigan",45957
26053,0500000US26053,"Gogebic County, Michigan",38625
26055,0500000US26055,"Grand Traverse County, Michigan",66457
26057,0500000US26057,"Gratiot County, Michigan",49795
26059,0500000US26059,"Hillsdale County, Michigan",51535
26061,0500000US26061,"Houghton County, Michigan",44839
26063,0500000US26063,"Huron County, Michigan",49541
26065,0500000US26065,"Ingham County, Michigan",55253
26067,0500000US26067,"Ionia County, Michigan",60139
26069,0500000US26069,"Iosco County, Michigan",42628
26071,0500000US26071,"Iron County, Michigan",44183
26073,0500000US26073,"Isabella County, Michigan",46783
26075,0500000US26075,"Jackson County, Michigan",54511
26077,0500000US26077,"Kalamazoo County, Michigan",58836
26079,0500000US26079,"Kalkaska County, Michigan",49402
26081,0500000US26081,"Kent County, Michigan",65722
26083,0500000US26083,"Keweenaw County, Michigan",51750
26085,0500000US26085,"Lake County, Michigan",38356
26087,0500000US26087,"Lapeer County, Michigan",65197
26089,0500000US26089,"Leelanau County, Michigan",67330
26091,0500000US26091,"Lenawee County, Michigan",57314
26093,0500000US26093,"Livingston County, Michigan",84274
26095,0500000US26095,"Luce County, Michigan",50000
26097,0500000US26097,"Mackinac County, Michigan",50058
26099,0500000US26099,"Macomb County, Michigan",64641
26101,0500000US26101,"Manistee County, Michigan",51658
26103,0500000US26103,"Marquette County, Michigan",54585
26105,0500000US26105,"Mason County, Michigan",51568
26107,0500000US26107,"Mecosta County, Michigan",45797
26109,0500000US26109,"Menominee County, Michigan",48548
26111,0500000US26111,"Midland County, Michigan",64078
26113,0500000US26113,"Missaukee County, Michigan",47370
26115,0500000US26115,"Monroe County, Michigan",65453
26117,0500000US26117,"Montcalm County, Michigan",52390
26119,0500000US26119,"Montmorency County, Michigan",42160
26121,0500000US26121,"Muskegon County, Michigan",53478
26123,0500000US26123,"Newaygo County, Michigan",51470
26125,0500000US26125,"Oakland County, Michigan",81587
26127,0500000US26127,"Oceana County, Michigan",51161
26129,0500000US26129,"Ogemaw County, Michigan",41752
26131,0500000US26131,"Ontonagon County, Michigan",41776
26133,0500000US26133,"Osceola County, Michigan",46969
26135,0500000US26135,"Oscoda County, Michigan",43457
26137,0500000US26137,"Otsego County, Michigan",55917
26139,0500000US26139,"Ottawa County, Michigan",72418
26141,0500000US26141,"Presque Isle County, Michigan",48734
26143,0500000US26143,"Roscommon County, Michigan",41828
26145,0500000US26145,"Saginaw County, Michigan",49565
26147,0500000US26147,"St. Clair County, Michigan",58722
26149,0500000US26149,"St. Joseph County, Michigan",53253
26151,0500000US26151,"Sanilac County, Michigan",49852
26153,0500000US26153,"Schoolcraft County, Michigan",48443
26155,0500000US26155,"Shiawassee County, Michigan",56436
26157,0500000US26157,"Tuscola County, Michigan",51891
26159,0500000US26159,"Van Buren County, Michigan",56652
26161,0500000US26161,"Washtenaw County, Michigan",75730
26163,0500000US26163,"Wayne County, Michigan",49359
26165,0500000US26165,"Wexford County, Michigan",50335
27001,0500000US27001,"Aitkin County, Minnesota",49086
27003,0500000US27003,"Anoka County, Minnesota",84379
27005,0500000US27005,"Becker County, Minnesota",60508
27007,0500000US27007,"Beltrami County, Minnesota",50525
27009,0500000US27009,"Benton County, Minnesota",60564
27011,0500000US27011,"Big Stone County, Minnesota",55909
27013,0500000US27013,"Blue Earth County, Minnesota",61058
27015,0500000US27015,"Brown County, Minnesota",59804
27017,0500000US27017,"Carlton County, Minnesota",66201
27019,0500000US27019,"Carver County, Minnesota",104011
27021,0500000US27021,"Cass County, Minnesota",53845
27023,0500000US27023,"Chippewa County, Minnesota",57301
27025,0500000US27025,"Chisago County, Minnesota",86900
27027,0500000US27027,"Clay County, Minnesota",66069
27029,0500000US27029,"Clearwater County, Minnesota",51742
27031,0500000US27031,"Cook County, Minnesota",59537
27033,0500000US27033,"Cottonwood County, Minnesota",51067
27035,0500000US27035,"Crow Wing County, Minnesota",57779
27037,0500000US27037,"Dakota County, Minnesota",88468
27039,0500000US27039,"Dodge County, Minnesota",79020
27041,0500000US27041,"Douglas County, Minnesota",65430
27043,0500000US27043,"Faribault County, Minnesota",53963
27045,0500000US27045,"Fillmore County, Minnesota",64375
27047,0500000US27047,"Freeborn County, Minnesota",54628
27049,0500000US27049,"Goodhue County, Minnesota",69334
27051,0500000US27051,"Grant County, Minnesota",59246
27053,0500000US27053,"Hennepin County, Minnesota",81169
27055,0500000US27055,"Houston County, Minnesota",59514
27057,0500000US27057,"Hubbard County, Minnesota",58475
27059,0500000US27059,"Isanti County, Minnesota",76999
27061,0500000US27061,"Itasca County, Minnesota",55744
27063,0500000US27063,"Jackson County, Minnesota",62479
27065,0500000US27065,"Kanabec County, Minnesota",57877
27067,0500000US27067,"Kandiyohi County, Minnesota",64252
27069,0500000US27069,"Kittson County, Minnesota",55410
27071,0500000US27071,"Koochiching County, Minnesota",52297
27073,0500000US27073,"Lac qui Parle County, Minnesota",57802
27075,0500000US27075,"Lake County, Minnesota",65201
27077,0500000US27077,"Lake of the Woods County, Minnesota",50669
27079,0500000US27079,"Le Sueur County, Minnesota",75925
27081,0500000US27081,"Lincoln County, Minnesota",53557
27083,0500000US27083,"Lyon County, Minnesota",57274
27085,0500000US27085,"McLeod County, Minnesota",62885
27087,0500000US27087,"Mahnomen County, Minnesota",45398
27089,0500000US27089,"Marshall County, Minnesota",60951
27091,0500000US27091,"Martin County, Minnesota",53851
27093,0500000US27093,"Meeker County, Minnesota",63841
27095,0500000US27095,"Mille Lacs County, Minnesota",57173
27097,0500000US27097,"Morrison County, Minnesota",58826
27099,0500000US27099,"Mower County, Minnesota",55378
27101,0500000US27101,"Murray County, Minnesota",62839
27103,0500000US27103,"Nicollet County, Minnesota",69174
27105,0500000US27105,"Nobles County, Minnesota",56000
27107,0500000US27107,"Norman County, Minnesota",56081
27109,0500000US27109,"Olmsted County, Minnesota",80403
27111,0500000US27111,"Otter Tail County, Minnesota",59456
27113,0500000US27113,"Pennington County, Minnesota",60940
27115,0500000US27115,"Pine County, Minnesota",55606
27117,0500000US27117,"Pipestone County, Minnesota",53688
27119,0500000US27119,"Polk County, Minnesota",58682
27121,0500000US27121,"Pope County, Minnesota",62878
27123,0500000US27123,"Ramsey County, Minnesota",67238
27125,0500000US27125,"Red Lake County, Minnesota",59698
27127,0500000US27127,"Redwood County, Minnesota",57243
27129,0500000US27129,"Renville County, Minnesota",58542
27131,0500000US27131,"Rice County, Minnesota",70600
27133,0500000US27133,"Rock County, Minnesota",65744
27135,0500000US27135,"Roseau County, Minnesota",62304
27137,0500000US27137,"St. Louis County, Minnesota",57480
27139,0500000US27139,"Scott County, Minnesota",103261
27141,0500000US27141,"Sherburne County, Minnesota",88671
27143,0500000US27143,"Sibley County, Minnesota",64170
27145,0500000US27145,"Stearns County, Minnesota",65244
27147,0500000US27147,"Steele County, Minnesota",68172
27149,0500000US27149,"Stevens County, Minnesota",65503
27151,0500000US27151,"Swift County, Minnesota",53457
27153,0500000US27153,"Todd County, Minnesota",54502
27155,0500000US27155,"Traverse County, Minnesota",51216
27157,0500000US27157,"Wabasha County, Minnesota",67906
27159,0500000US27159,"Wadena County, Minnesota",46178
27161,0500000US27161,"Waseca County, Minnesota",60450
27163,0500000US27163,"Washington County, Minnesota",97584
27165,0500000US27165,"Watonwan County, Minnesota",53304
27167,0500000US27167,"Wilkin County, Minnesota",56829
27169,0500000US27169,"Winona County, Minnesota",60020
27171,0500000US27171,"Wright County, Minnesota",87772
27173,0500000US27173,"Yellow Medicine County, Minnesota",59289
28001,0500000US28001,"Adams County, Mississippi",30633
28003,0500000US28003,"Alcorn County, Mississippi",40938
28005,0500000US28005,"Amite County, Mississippi",30805
28007,0500000US28007,"Attala County, Mississippi",35631
28009,0500000US28009,"Benton County, Mississippi",39758
28011,0500000US28011,"Bolivar County, Mississippi",32412
28013,0500000US28013,"Calhoun County, Mississippi",40345
28015,0500000US28015,"Carroll County, Mississippi",46729
28017,0500000US28017,"Chickasaw County, Mississippi",35592
28019,0500000US28019,"Choctaw County, Mississippi",36648
28021,0500000US28021,"Claiborne County, Mississippi",32268
28023,0500000US28023,"Clarke County, Mississippi",38631
28025,0500000US28025,"Clay County, Mississippi",33209
28027,0500000US28027,"Coahoma County, Mississippi",30761
28029,0500000US28029,"Copiah County, Mississippi",44252
28031,0500000US28031,"Covington County, Mississippi",32917
28033,0500000US28033,"DeSoto County, Mississippi",69990
28035,0500000US28035,"Forrest County, Mississippi",42298
28037,0500000US28037,"Franklin County, Mississippi",39066
28039,0500000US28039,"George County, Mississippi",47044
28041,0500000US28041,"Greene County, Mississippi",47033
28043,0500000US28043,"Grenada County, Mississippi",39952
28045,0500000US28045,"Hancock County, Mississippi",54860
28047,0500000US28047,"Harrison County, Mississippi",48547
28049,0500000US28049,"Hinds County, Mississippi",45380
28051,0500000US28051,"Holmes County, Mississippi",24074
28053,0500000US28053,"Humphreys County, Mississippi",28628
28055,0500000US28055,"Issaquena County, Mississippi",28333
28057,0500000US28057,"Itawamba County, Mississippi",47649
28059,0500000US28059,"Jackson County, Mississippi",53726
28061,0500000US28061,"Jasper County, Mississippi",37877
28063,0500000US28063,"Jefferson County, Mississippi",29524
28065,0500000US28065,"Jefferson Davis County, Mississippi",32214
28067,0500000US28067,"Jones County, Mississippi",43391
28069,0500000US28069,"Kemper County, Mississippi",30735
28071,0500000US28071,"Lafayette County, Mississippi",53318
28073,0500000US28073,"Lamar County, Mississippi",61649
28075,0500000US28075,"Lauderdale County, Mississippi",42922
28077,0500000US28077,"Lawrence County, Mississippi",36239
28079,0500000US28079,"Leake County, Mississippi",36708
28081,0500000US28081,"Lee County, Mississippi",55861
28083,0500000US28083,"Leflore County, Mississippi",30077
28085,0500000US28085,"Lincoln County, Mississippi",41355
28087,0500000US28087,"Lowndes County, Mississippi",48170
28089,0500000US28089,"Madison County, Mississippi",71621
28091,0500000US28091,"Marion County, Mississippi",31629
28093,0500000US28093,"Marshall County, Mississippi",43411
28095,0500000US28095,"Monroe County, Mississippi",45018
28097,0500000US28097,"Montgomery County, Mississippi",38022
28099,0500000US28099,"Neshoba County, Mississippi",40750
28101,0500000US28101,"Newton County, Mississippi",42176
28103,0500000US28103,"Noxubee County, Mississippi",36958
28105,0500000US28105,"Oktibbeha County, Mississippi",39490
28107,0500000US28107,"Panola County, Mississippi",37232
28109,0500000US28109,"Pearl River County, Mississippi",51538
28111,0500000US28111,"Perry County, Mississippi",47173
28113,0500000US28113,"Pike County, Mississippi",32726
28115,0500000US28115,"Pontotoc County, Mississippi",48980
28117,0500000US28117,"Prentiss County, Mississippi",40163
28119,0500000US28119,"Quitman County, Mississippi",24233
28121,0500000US28121,"Rankin County, Mississippi",68310
28123,0500000US28123,"Scott County, Mississippi",39971
28125,0500000US28125,"Sharkey County, Mississippi",35711
28127,0500000US28127,"Simpson County, Mississippi",43403
28129,0500000US28129,"Smith County, Mississippi",44714
28131,0500000US28131,"Stone County, Mississippi",47683
28133,0500000US28133,"Sunflower County, Mississippi",31515
28135,0500000US28135,"Tallahatchie County, Mississippi",30433
28137,0500000US28137,"Tate County, Mississippi",55738
28139,0500000US28139,"Tippah County, Mississippi",37894
28141,0500000US28141,"Tishomingo County, Mississippi",38302
28143,0500000US28143,"Tunica County, Mississippi",34485
28145,0500000US28145,"Union County, Mississippi",47317
28147,0500000US28147,"Walthall County, Mississippi",33566
28149,0500000US28149,"Warren County, Mississippi",46909
28151,0500000US28151,"Washington County, Mississippi",32011
28153,0500000US28153,"Wayne County, Mississippi",33612
28155,0500000US28155,"Webster County, Mississippi",52382
28157,0500000US28157,"Wilkinson County, Mississippi",30760
28159,0500000US28159,"Winston County, Mississippi",38986
28161,0500000US28161,"Yalobusha County, Mississippi",41440
28163,0500000US28163,"Yazoo County, Mississippi",32729
29001,0500000US29001,"Adair County, Missouri",42301
29003,0500000US29003,"Andrew County, Missouri",58911
29005,0500000US29005,"Atchison County, Missouri",51625
29007,0500000US29007,"Audrain County, Missouri",44699
29009,0500000US29009,"Barry County, Missouri",45811
29011,0500000US29011,"Barton County, Missouri",44510
29013,0500000US29013,"Bates County, Missouri",46733
29015,0500000US29015,"Benton County, Missouri",41751
29017,0500000US29017,"Bollinger County, Missouri",45140
29019,0500000US29019,"Boone County, Missouri",58740
29021,0500000US29021,"Buchanan County, Missouri",51933
29023,0500000US29023,"Butler County, Missouri",42227
29025,0500000US29025,"Caldwell County, Missouri",51451
29027,0500000US29027,"Callaway County, Missouri",59835
29029,0500000US29029,"Camden County, Missouri",53520
29031,0500000US29031,"Cape Girardeau County, Missouri",53776
29033,0500000US29033,"Carroll County, Missouri",51414
29035,0500000US29035,"Carter County, Missouri",42403
29037,0500000US29037,"Cass County, Missouri",72522
29039,0500000US29039,"Cedar County, Missouri",39408
29041,0500000US29041,"Chariton County, Missouri",51545
29043,0500000US29043,"Christian County, Missouri",64442
29045,0500000US29045,"Clark County, Missouri",45842
29047,0500000US29047,"Clay County, Missouri",72047
29049,0500000US29049,"Clinton County, Missouri",62213
29051,0500000US29051,"Cole County, Missouri",61184
29053,0500000US29053,"Cooper County, Missouri",53003
29055,0500000US29055,"Crawford County, Missouri",44380
29057,0500000US29057,"Dade County, Missouri",42117
29059,0500000US29059,"Dallas County, Missouri",40404
29061,0500000US29061,"Daviess County, Missouri",52143
29063,0500000US29063,"DeKalb County, Missouri",58433
29065,0500000US29065,"Dent County, Missouri",42714
29067,0500000US29067,"Douglas County, Missouri",43714
29069,0500000US29069,"Dunklin County, Missouri",38020
29071,0500000US29071,"Franklin County, Missouri",60129
29073,0500000US29073,"Gasconade County, Missouri",56380
29075,0500000US29075,"Gentry County, Missouri",46774
29077,0500000US29077,"Greene County, Missouri",47053
29079,0500000US29079,"Grundy County, Missouri",46885
29081,0500000US29081,"Harrison County, Missouri",40615
29083,0500000US29083,"Henry County, Missouri",47500
29085,0500000US29085,"Hickory County, Missouri",33342
29087,0500000US29087,"Holt County, Missouri",46442
29089,0500000US29089,"Howard County, Missouri",55000
29091,0500000US29091,"Howell County, Missouri",39482
29093,0500000US29093,"Iron County, Missouri",40082
29095,0500000US29095,"Jackson County, Missouri",56960
29097,0500000US29097,"Jasper County, Missouri",49155
29099,0500000US29099,"Jefferson County, Missouri",67606
29101,0500000US29101,"Johnson County, Missouri",56440
29103,0500000US29103,"Knox County, Missouri",37588
29105,0500000US29105,"Laclede County, Missouri",46582
29107,0500000US29107,"Lafayette County, Missouri",62076
29109,0500000US29109,"Lawrence County, Missouri",44060
29111,0500000US29111,"Lewis County, Missouri",45118
29113,0500000US29113,"Lincoln County, Missouri",70424
29115,0500000US29115,"Linn County, Missouri",51150
29117,0500000US29117,"Livingston County, Missouri",50818
29119,0500000US29119,"McDonald County, Missouri",42876
29121,0500000US29121,"Macon County, Missouri",44696
29123,0500000US29123,"Madison County, Missouri",47984
29125,0500000US29125,"Maries County, Missouri",48276
29127,0500000US29127,"Marion County, Missouri",54277
29129,0500000US29129,"Mercer County, Missouri",50030
29131,0500000US29131,"Miller County, Missouri",47964
29133,0500000US29133,"Mississippi County, Missouri",34354
29135,0500000US29135,"Moniteau County, Missouri",57012
29137,0500000US29137,"Monroe County, Missouri",43422
29139,0500000US29139,"Montgomery County, Missouri",52123
29141,0500000US29141,"Morgan County, Missouri",41477
29143,0500000US29143,"New Madrid County, Missouri",40129
29145,0500000US29145,"Newton County, Missouri",52067
29147,0500000US29147,"Nodaway County, Missouri",46303
29149,0500000US29149,"Oregon County, Missouri",32766
29151,0500000US29151,"Osage County, Missouri",62087
29153,0500000US29153,"Ozark County, Missouri",33046
29155,0500000US29155,"Pemiscot County, Missouri",34709
29157,0500000US29157,"Perry County, Missouri",56861
29159,0500000US29159,"Pettis County, Missouri",49315
29161,0500000US29161,"Phelps County, Missouri",44987
29163,0500000US29163,"Pike County, Missouri",44920
29165,0500000US29165,"Platte County, Missouri",82448
29167,0500000US29167,"Polk County, Missouri",47614
29169,0500000US29169,"Pulaski County, Missouri",58426
29171,0500000US29171,"Putnam County, Missouri",48833
29173,0500000US29173,"Ralls County, Missouri",54194
29175,0500000US29175,"Randolph County, Missouri",50440
29177,0500000US29177,"Ray County, Missouri",65303
29179,0500000US29179,"Reynolds County, Missouri",39552
29181,0500000US29181,"Ripley County, Missouri",36066
29183,0500000US29183,"St. Charles County, Missouri",87644
29185,0500000US29185,"St. Clair County, Missouri",39000
29186,0500000US29186,"Ste. Genevieve County, Missouri",61746
29187,0500000US29187,"St. Francois County, Missouri",46307
29189,0500000US29189,"St. Louis County, Missouri",68661
29195,0500000US29195,"Saline County, Missouri",47585
29197,0500000US29197,"Schuyler County, Missouri",44420
29199,0500000US29199,"Scotland County, Missouri",47708
29201,0500000US29201,"Scott County, Missouri",46310
29203,0500000US29203,"Shannon County, Missouri",36229
29205,0500000US29205,"Shelby County, Missouri",43809
29207,0500000US29207,"Stoddard County, Missouri",42761
29209,0500000US29209,"Stone County, Missouri",51476
29211,0500000US29211,"Sullivan County, Missouri",44056
29213,0500000US29213,"Taney County, Missouri",47860
29215,0500000US29215,"Texas County, Missouri",35758
29217,0500000US29217,"Vernon County, Missouri",43910
29219,0500000US29219,"Warren County, Missouri",64735
29221,0500000US29221,"Washington County, Missouri",42849
29223,0500000US29223,"Wayne County, Missouri",38018
29225,0500000US29225,"Webster County, Missouri",55827
29227,0500000US29227,"Worth County, Missouri",47500
29229,0500000US29229,"Wright County, Missouri",36711
29510,0500000US29510,"St. Louis city, Missouri",45782
30001,0500000US30001,"Beaverhead County, Montana",45819
30003,0500000US30003,"Big Horn County, Montana",48273
30005,0500000US30005,"Blaine County, Montana",45361
30007,0500000US30007,"Broadwater County, Montana",57723
30009,0500000US30009,"Carbon County, Montana",61209
30011,0500000US30011,"Carter County, Montana",42300
30013,0500000US30013,"Cascade County, Montana",52049
30015,0500000US30015,"Chouteau County, Montana",45707
30017,0500000US30017,"Custer County, Montana",54891
30019,0500000US30019,"Daniels County, Montana",56026
30021,0500000US30021,"Dawson County, Montana",51681
30023,0500000US30023,"Deer Lodge County, Montana",42129
30025,0500000US30025,"Fallon County, Montana",69792
30027,0500000US30027,"Fergus County, Montana",47618
30029,0500000US30029,"Flathead County, Montana",57763
30031,0500000US30031,"Gallatin County, Montana",70124
30033,0500000US30033,"Garfield County, Montana",43750
30035,0500000US30035,"Glacier County, Montana",37645
30037,0500000US30037,"Golden Valley County, Montana",49028
30039,0500000US30039,"Granite County, Montana",50795
30041,0500000US30041,"Hill County, Montana",50912
30043,0500000US30043,"Jefferson County, Montana",71779
30045,0500000US30045,"Judith Basin County, Montana",50329
30047,0500000US30047,"Lake County, Montana",52169
30049,0500000US30049,"Lewis and Clark County, Montana",66062
30051,0500000US30051,"Liberty County, Montana",46750
30053,0500000US30053,"Lincoln County, Montana",39820
30055,0500000US30055,"McCone County, Montana",57045
30057,0500000US30057,"Madison County, Montana",55892
30059,0500000US30059,"Meagher County, Montana",46815
30061,0500000US30061,"Mineral County, Montana",48672
30063,0500000US30063,"Missoula County, Montana",56247
30065,0500000US30065,"Musselshell County, Montana",46328
30067,0500000US30067,"Park County, Montana",53082
30069,0500000US30069,"Petroleum County, Montana",40000
30071,0500000US30071,"Phillips County, Montana",46686
30073,0500000US30073,"Pondera County, Montana",54235
30075,0500000US30075,"Powder River County, Montana",57755
30077,0500000US30077,"Powell County, Montana",50332
30079,0500000US30079,"Prairie County, Montana",42350
30081,0500000US30081,"Ravalli County, Montana",55090
30083,0500000US30083,"Richland County, Montana",64158
30085,0500000US30085,"Roosevelt County, Montana",45458
30087,0500000US30087,"Rosebud County, Montana",57769
30089,0500000US30089,"Sanders County, Montana",42284
30091,0500000US30091,"Sheridan County, Montana",54135
